CUSTOMER_ID,SIGNUP_DATE,CHURN_DATE,SUBSCRIPTION_PLAN,CONTRACT_TYPE,MONTHLY_FEE,SUPPORT_TICKETS,USAGE_HOURS
CUST-105340,3/31/2022,5/21/2022,Basic,Monthly,29,1,62.5
CUST-105341,5/7/2023,,Pro,Monthly,79,4,45.6
CUST-105342,7/18/2022,,Basic,Monthly,29,1,48.4
CUST-105343,12/28/2022,,Pro,Monthly,79,1,33.7
CUST-105344,3/17/2023,7/10/2023,Pro,Monthly,79,3,48.1
CUST-105345,1/26/2022,,Pro,Annual,79,3,45.2
CUST-105346,1/25/2022,,Pro,Monthly,79,2,34.3
CUST-105347,1/29/2023,8/9/2023,Basic,Monthly,29,4,27.6
CUST-105348,5/22/2023,,Basic,Monthly,29,1,39.1
CUST-105349,10/28/2022,,Basic,Monthly,29,2,55
CUST-105350,12/5/2022,,Basic,Monthly,29,3,39.9
CUST-105351,9/24/2022,11/14/2022,Pro,Annual,79,4,47.1
CUST-105352,4/6/2023,,Basic,Monthly,29,4,49.3
CUST-105353,11/24/2023,,Pro,Annual,79,0,30.5
CUST-105354,4/1/2023,,Basic,Annual,29,3,45.4
CUST-105355,12/26/2022,5/19/2023,Basic,Monthly,29,4,32
CUST-105356,3/9/2022,,Basic,Annual,29,3,24.9
CUST-105357,5/12/2024,,Basic,Annual,29,0,38.6
CUST-105358,2/16/2023,,Pro,Annual,79,2,12.5
CUST-105359,8/28/2024,,Pro,Monthly,79,1,58.9
CUST-105360,5/6/2023,,Pro,Monthly,79,1,28.8
CUST-105361,4/12/2024,,Enterprise,Monthly,299,1,33.9
CUST-105362,2/18/2022,,Pro,Monthly,79,4,31.6
CUST-105363,11/18/2023,,Pro,Monthly,79,2,34.4
CUST-105364,7/18/2023,1/3/2024,Basic,Monthly,29,5,24.3
CUST-105365,4/12/2022,1/1/2023,Basic,Monthly,29,3,31.8
CUST-105366,8/4/2022,,Pro,Monthly,79,2,65.7
CUST-105367,3/14/2023,,Basic,Monthly,29,1,34.3
CUST-105368,12/1/2023,,Basic,Monthly,29,3,34.3
CUST-105369,7/23/2023,,Basic,Monthly,29,6,22.2
CUST-105370,7/13/2023,,Basic,Monthly,29,1,34
CUST-105371,6/8/2022,,Pro,Monthly,79,3,39
CUST-105372,5/4/2023,11/7/2023,Basic,Monthly,29,1,34.5
CUST-105373,11/17/2023,,Basic,Monthly,29,1,80.4
CUST-105374,8/30/2022,12/19/2022,Basic,Monthly,29,6,24.1
CUST-105375,3/4/2024,,Pro,Monthly,79,2,25.7
CUST-105376,1/23/2024,,Pro,Monthly,79,4,44.2
CUST-105377,5/31/2024,10/16/2024,Basic,Monthly,29,0,46.5
CUST-105378,1/5/2022,10/9/2022,Pro,Monthly,79,1,24
CUST-105379,8/19/2023,6/12/2024,Basic,Monthly,29,2,14.1
CUST-105380,3/30/2024,,Pro,Annual,79,1,46.8
CUST-105381,12/27/2022,,Pro,Monthly,79,1,34.2
CUST-105382,4/4/2023,,Enterprise,Monthly,299,1,33.2
CUST-105383,9/5/2022,,Basic,Monthly,29,1,47.4
CUST-105384,7/20/2023,,Basic,Annual,29,3,49.1
CUST-105385,11/4/2023,,Basic,Monthly,29,0,44.1
CUST-105386,8/3/2024,,Basic,Monthly,29,3,27.1
CUST-105387,2/26/2023,,Basic,Annual,29,3,42.5
CUST-105388,7/11/2024,3/24/2025,Basic,Monthly,29,4,20.7
CUST-105389,1/8/2024,,Basic,Monthly,29,4,54.2
CUST-105390,1/15/2022,,Enterprise,Monthly,299,1,45.4
CUST-105391,1/6/2024,,Basic,Monthly,29,1,69.1
CUST-105392,7/27/2023,,Enterprise,Annual,299,3,46.7
CUST-105393,5/2/2022,,Pro,Monthly,79,0,24.3
CUST-105394,10/4/2022,,Enterprise,Annual,299,1,52.8
CUST-105395,7/12/2023,,Enterprise,Monthly,299,1,64.1
CUST-105396,3/29/2023,,Pro,Monthly,79,1,40
CUST-105397,1/25/2023,7/5/2023,Pro,Monthly,79,5,45.9
CUST-105398,10/21/2022,,Basic,Annual,29,3,32.5
CUST-105399,7/28/2023,,Pro,Monthly,79,4,56.1
CUST-105400,8/21/2023,,Enterprise,Annual,299,0,41
CUST-105401,3/22/2023,,Basic,Monthly,29,2,73.6
CUST-105402,7/29/2022,2/24/2023,Basic,Monthly,29,5,47.2
CUST-105403,8/13/2023,2/9/2024,Pro,Annual,79,2,65.5
CUST-105404,12/15/2023,,Pro,Monthly,79,5,48.3
CUST-105405,10/29/2022,,Pro,Annual,79,0,31.3
CUST-105406,6/27/2024,,Basic,Monthly,29,2,33.1
CUST-105407,8/11/2022,,Pro,Monthly,79,0,39.4
CUST-105408,1/4/2024,,Basic,Monthly,29,2,41.9
CUST-105409,1/3/2022,,Enterprise,Monthly,299,0,57
CUST-105410,9/16/2024,,Basic,Monthly,29,2,52.4
CUST-105411,6/2/2023,,Pro,Monthly,79,1,26.7
CUST-105412,4/3/2022,,Basic,Annual,29,2,66.5
CUST-105413,6/4/2023,,Basic,Monthly,29,4,57.7
CUST-105414,3/4/2023,,Basic,Monthly,29,5,32.7
CUST-105415,5/8/2023,,Basic,Monthly,29,1,58.5
CUST-105416,8/23/2022,12/7/2022,Pro,Monthly,79,3,41
CUST-105417,9/12/2023,,Basic,Monthly,29,6,22
CUST-105418,6/10/2022,,Basic,Annual,29,1,55.4
CUST-105419,12/22/2023,,Basic,Monthly,29,2,16.6
CUST-105420,1/22/2024,5/2/2024,Enterprise,Monthly,299,4,25.9
CUST-105421,11/27/2022,5/5/2023,Basic,Annual,29,6,25.3
CUST-105422,11/29/2022,,Basic,Monthly,29,2,48.6
CUST-105423,2/19/2022,,Pro,Monthly,79,0,39.4
CUST-105424,6/7/2023,,Enterprise,Annual,299,0,35.3
CUST-105425,5/12/2024,,Enterprise,Annual,299,3,51
CUST-105426,10/30/2023,,Enterprise,Annual,299,1,16.1
CUST-105427,5/7/2023,,Basic,Monthly,29,2,23.9
CUST-105428,8/5/2023,2/23/2024,Pro,Monthly,79,4,41.4
CUST-105429,11/12/2023,5/30/2024,Pro,Annual,79,4,36.7
CUST-105430,9/29/2022,,Enterprise,Annual,299,1,45.3
CUST-105431,8/3/2023,,Basic,Monthly,29,2,35.3
CUST-105432,5/16/2024,,Enterprise,Monthly,299,0,27.7
CUST-105433,9/9/2022,5/17/2023,Basic,Annual,29,3,11.5
CUST-105434,7/14/2023,,Pro,Monthly,79,4,29.9
CUST-105435,11/27/2023,,Basic,Monthly,29,1,39
CUST-105436,4/11/2024,,Basic,Monthly,29,1,25.2
CUST-105437,11/30/2023,7/20/2024,Pro,Monthly,79,0,33.6
CUST-105438,3/31/2022,,Basic,Annual,29,3,29.8
CUST-105439,3/22/2023,,Pro,Monthly,79,2,30.7
CUST-105440,11/28/2022,2/2/2023,Pro,Monthly,79,1,32.1
CUST-105441,5/19/2022,,Pro,Monthly,79,2,12.2
CUST-105442,12/23/2022,1/28/2023,Basic,Monthly,29,2,50
CUST-105443,8/24/2023,,Enterprise,Monthly,299,3,12.6
CUST-105444,10/1/2022,,Pro,Monthly,79,5,41.7
CUST-105445,1/19/2022,,Basic,Annual,29,0,32
CUST-105446,9/9/2024,,Pro,Annual,79,0,41.7
CUST-105447,11/7/2022,12/16/2022,Basic,Monthly,29,1,32.2
CUST-105448,5/19/2024,,Basic,Monthly,29,4,36.4
CUST-105449,6/4/2024,,Pro,Monthly,79,1,38.1
CUST-105450,9/4/2024,,Pro,Monthly,79,3,39
CUST-105451,6/3/2022,,Basic,Monthly,29,3,37.5
CUST-105452,1/25/2023,4/7/2023,Basic,Monthly,29,3,51.2
CUST-105453,9/17/2022,,Enterprise,Monthly,299,4,53.2
CUST-105454,9/12/2023,,Basic,Monthly,29,2,51.1
CUST-105455,6/1/2024,,Basic,Monthly,29,1,21.1
CUST-105456,3/7/2024,10/19/2024,Enterprise,Monthly,299,4,48.5
CUST-105457,7/25/2023,,Basic,Monthly,29,0,62.2
CUST-105458,5/5/2022,,Pro,Monthly,79,1,52.3
CUST-105459,12/20/2022,,Basic,Monthly,29,3,38.3
CUST-105460,9/30/2022,5/7/2023,Pro,Monthly,79,3,42.3
CUST-105461,9/11/2023,1/17/2024,Basic,Monthly,29,1,27.4
CUST-105462,3/21/2024,,Enterprise,Annual,299,2,53.6
CUST-105463,9/2/2022,,Basic,Annual,29,0,55.6
CUST-105464,4/27/2024,,Pro,Monthly,79,3,25.8
CUST-105465,3/26/2023,,Enterprise,Monthly,299,1,38.9
CUST-105466,7/18/2024,,Enterprise,Annual,299,5,31.5
CUST-105467,9/4/2022,2/4/2023,Basic,Monthly,29,2,18.3
CUST-105468,6/4/2023,,Pro,Monthly,79,1,45
CUST-105469,5/21/2022,10/29/2022,Basic,Annual,29,4,59.7
CUST-105470,12/28/2022,,Pro,Monthly,79,4,49.2
CUST-105471,1/8/2022,,Basic,Monthly,29,2,24.2
CUST-105472,4/23/2023,2/11/2024,Basic,Annual,29,2,56
CUST-105473,12/18/2022,,Basic,Monthly,29,1,20.1
CUST-105474,9/22/2024,,Pro,Monthly,79,2,21
CUST-105475,5/10/2023,,Pro,Annual,79,1,44.9
CUST-105476,8/29/2023,,Basic,Annual,29,0,20.4
CUST-105477,4/12/2024,12/12/2024,Pro,Monthly,79,1,37.3
CUST-105478,3/3/2023,,Enterprise,Monthly,299,2,44.1
CUST-105479,2/8/2022,,Pro,Monthly,79,0,29.5
CUST-105480,8/16/2023,,Basic,Annual,29,1,68.6
CUST-105481,7/6/2022,,Enterprise,Monthly,299,3,55.2
CUST-105482,8/19/2023,,Pro,Annual,79,7,44.8
CUST-105483,8/23/2023,9/29/2023,Basic,Annual,29,3,35.5
CUST-105484,1/24/2024,,Pro,Annual,79,3,30.4
CUST-105485,5/3/2024,2/20/2025,Basic,Monthly,29,3,32.2
CUST-105486,4/3/2022,7/2/2022,Pro,Annual,79,2,42.7
CUST-105487,3/27/2022,,Enterprise,Monthly,299,4,33.3
CUST-105488,2/13/2022,,Basic,Monthly,29,3,24.2
CUST-105489,5/17/2022,,Basic,Monthly,29,3,67.8
CUST-105490,2/25/2023,,Basic,Monthly,29,1,6.2
CUST-105491,3/15/2022,,Basic,Monthly,29,3,31.3
CUST-105492,7/2/2023,,Pro,Annual,79,0,31.2
CUST-105493,9/5/2023,,Pro,Annual,79,3,39
CUST-105494,9/14/2024,,Basic,Monthly,29,5,43.6
CUST-105495,5/27/2023,6/29/2023,Pro,Monthly,79,4,31.5
CUST-105496,6/5/2022,,Basic,Monthly,29,1,53.2
CUST-105497,7/26/2024,,Enterprise,Monthly,299,3,37.4
CUST-105498,9/12/2022,,Basic,Monthly,29,5,35.5
CUST-105499,6/20/2022,,Pro,Annual,79,3,41.5
CUST-105500,9/7/2024,3/2/2025,Basic,Monthly,29,2,42.8
CUST-105501,12/29/2023,,Basic,Annual,29,4,28.9
CUST-105502,6/19/2022,,Pro,Monthly,79,1,32.3
CUST-105503,2/3/2024,,Basic,Monthly,29,2,41.1
CUST-105504,5/21/2024,,Enterprise,Annual,299,1,32.3
CUST-105505,11/18/2022,4/19/2023,Pro,Monthly,79,7,58.3
CUST-105506,7/21/2023,,Enterprise,Annual,299,2,32.9
CUST-105507,4/1/2023,,Enterprise,Monthly,299,1,52.7
CUST-105508,8/1/2024,,Basic,Annual,29,1,42.2
CUST-105509,8/26/2023,,Pro,Annual,79,1,43.9
CUST-105510,2/29/2024,,Pro,Monthly,79,1,59.3
CUST-105511,9/5/2023,,Basic,Annual,29,3,48.3
CUST-105512,6/4/2022,,Enterprise,Monthly,299,3,8.5
CUST-105513,6/7/2024,,Pro,Monthly,79,3,53
CUST-105514,12/15/2022,9/30/2023,Pro,Annual,79,3,41.8
CUST-105515,3/27/2023,,Basic,Monthly,29,0,31
CUST-105516,5/25/2024,,Pro,Monthly,79,1,16.1
CUST-105517,10/15/2023,,Basic,Monthly,29,3,29.7
CUST-105518,6/22/2022,,Pro,Monthly,79,3,42.9
CUST-105519,1/10/2022,,Pro,Monthly,79,1,45.4
CUST-105520,1/10/2024,,Basic,Annual,29,0,50
CUST-105521,9/22/2022,,Enterprise,Monthly,299,1,35.5
CUST-105522,3/14/2023,,Pro,Monthly,79,1,32.6
CUST-105523,1/30/2024,4/12/2024,Enterprise,Annual,299,5,28.4
CUST-105524,9/4/2022,,Basic,Monthly,29,2,47.2
CUST-105525,10/29/2023,1/18/2024,Pro,Annual,79,1,47.1
CUST-105526,6/30/2023,,Pro,Monthly,79,1,33.2
CUST-105527,5/14/2023,,Pro,Monthly,79,3,35.3
CUST-105528,5/9/2022,,Basic,Monthly,29,1,29
CUST-105529,11/3/2023,,Basic,Monthly,29,1,47
CUST-105530,8/24/2023,,Enterprise,Annual,299,2,33.3
CUST-105531,8/28/2023,,Basic,Monthly,29,0,35.1
CUST-105532,11/23/2022,,Enterprise,Monthly,299,2,8.9
CUST-105533,1/23/2024,,Basic,Annual,29,3,40.8
CUST-105534,4/14/2024,,Enterprise,Monthly,299,1,48.5
CUST-105535,9/6/2024,,Pro,Monthly,79,2,37.6
CUST-105536,2/8/2023,,Pro,Monthly,79,3,48.1
CUST-105537,9/21/2023,,Basic,Monthly,29,3,63.8
CUST-105538,8/29/2023,,Enterprise,Monthly,299,0,54.5
CUST-105539,11/6/2023,1/31/2024,Pro,Monthly,79,1,19.2
CUST-105540,9/3/2023,,Pro,Monthly,79,2,35.3
CUST-105541,9/17/2023,,Basic,Annual,29,1,50.9
CUST-105542,12/25/2022,,Pro,Annual,79,0,32.6
CUST-105543,8/26/2023,,Enterprise,Monthly,299,1,47.2
CUST-105544,5/7/2024,10/25/2024,Basic,Monthly,29,3,24
CUST-105545,12/19/2023,,Pro,Annual,79,1,31.6
CUST-105546,1/17/2022,,Basic,Annual,29,1,20.1
CUST-105547,10/1/2022,,Enterprise,Annual,299,0,38.2
CUST-105548,11/16/2023,,Enterprise,Annual,299,2,53.9
CUST-105549,4/26/2022,,Basic,Monthly,29,5,32
CUST-105550,5/10/2024,,Basic,Monthly,29,0,30.2
CUST-105551,9/6/2024,,Pro,Annual,79,2,68.8
CUST-105552,11/24/2023,,Basic,Annual,29,2,54.3
CUST-105553,4/1/2022,8/10/2022,Basic,Annual,29,2,48.2
CUST-105554,3/23/2022,,Basic,Annual,29,2,46.2
CUST-105555,11/20/2022,,Basic,Monthly,29,5,64.3
CUST-105556,8/18/2024,,Basic,Monthly,29,3,72.4
CUST-105557,4/24/2022,9/20/2022,Basic,Monthly,29,2,43.9
CUST-105558,2/8/2024,,Basic,Monthly,29,2,56.8
CUST-105559,2/27/2022,,Pro,Monthly,79,2,67.3
CUST-105560,6/3/2022,,Pro,Monthly,79,4,40.3
CUST-105561,5/26/2024,,Basic,Annual,29,1,39.6
CUST-105562,2/8/2023,,Pro,Monthly,79,4,28.8
CUST-105563,9/20/2023,,Enterprise,Annual,299,2,13.7
CUST-105564,5/4/2024,,Basic,Monthly,29,1,28
CUST-105565,9/23/2022,,Pro,Annual,79,1,48.3
CUST-105566,11/11/2022,,Pro,Monthly,79,1,43.6
CUST-105567,12/16/2023,,Basic,Monthly,29,3,45.7
CUST-105568,2/10/2022,,Basic,Monthly,29,5,53.7
CUST-105569,4/15/2022,2/5/2023,Pro,Monthly,79,1,46.5
CUST-105570,6/19/2024,,Pro,Monthly,79,1,51.2
CUST-105571,6/8/2024,,Basic,Monthly,29,2,53
CUST-105572,7/12/2022,,Enterprise,Monthly,299,2,16.2
CUST-105573,2/5/2023,4/21/2023,Pro,Annual,79,0,33.4
CUST-105574,10/5/2022,,Basic,Annual,29,2,28.7
CUST-105575,12/20/2022,,Basic,Monthly,29,2,31.9
CUST-105576,1/19/2024,,Basic,Monthly,29,0,58.4
CUST-105577,7/25/2024,,Basic,Monthly,29,3,28.2
CUST-105578,1/3/2024,,Basic,Monthly,29,1,50
CUST-105579,8/3/2023,,Pro,Monthly,79,5,31.9
CUST-105580,12/10/2023,,Pro,Monthly,79,1,38.3
CUST-105581,9/13/2022,,Basic,Monthly,29,1,58.3
CUST-105582,10/13/2023,,Pro,Monthly,79,3,65.7
CUST-105583,4/3/2024,,Basic,Monthly,29,2,37.6
CUST-105584,8/4/2024,,Basic,Annual,29,0,41.2
CUST-105585,10/23/2023,,Pro,Monthly,79,4,54.6
CUST-105586,4/9/2022,,Basic,Monthly,29,0,39.4
CUST-105587,8/11/2023,,Pro,Monthly,79,4,31.1
CUST-105588,10/9/2022,,Enterprise,Annual,299,0,35.3
CUST-105589,6/1/2024,12/12/2024,Pro,Monthly,79,2,43.7
CUST-105590,2/7/2023,,Basic,Annual,29,1,33.8
CUST-105591,4/19/2022,,Basic,Monthly,29,3,22.2
CUST-105592,12/1/2023,,Basic,Annual,29,3,23.5
CUST-105593,7/18/2022,,Pro,Monthly,79,1,44.4
CUST-105594,10/30/2022,,Pro,Monthly,79,1,29.1
CUST-105595,11/23/2022,,Pro,Annual,79,1,49.3
CUST-105596,6/3/2022,,Pro,Monthly,79,2,52.8
CUST-105597,7/6/2023,,Pro,Monthly,79,5,21
CUST-105598,10/7/2023,,Enterprise,Monthly,299,2,51.7
CUST-105599,2/9/2023,,Basic,Monthly,29,2,51.5
CUST-105600,4/7/2023,,Enterprise,Monthly,299,2,14.3
CUST-105601,5/12/2022,,Pro,Annual,79,1,31.6
CUST-105602,3/1/2024,,Basic,Monthly,29,0,25.9
CUST-105603,5/23/2024,11/8/2024,Enterprise,Annual,299,3,53.4
CUST-105604,3/25/2022,,Enterprise,Monthly,299,5,69.7
CUST-105605,2/3/2023,,Pro,Annual,79,1,50.4
CUST-105606,1/24/2024,,Pro,Annual,79,0,65
CUST-105607,9/20/2023,,Basic,Monthly,29,1,56.9
CUST-105608,4/19/2022,11/13/2022,Basic,Monthly,29,3,50
CUST-105609,8/9/2022,,Basic,Monthly,29,1,23.7
CUST-105610,6/22/2024,,Pro,Annual,79,3,52.3
CUST-105611,7/7/2023,,Basic,Annual,29,1,52.4
CUST-105612,1/3/2023,,Basic,Monthly,29,2,62.4
CUST-105613,5/27/2022,,Pro,Monthly,79,5,38.8
CUST-105614,4/22/2022,,Basic,Monthly,29,4,38.1
CUST-105615,9/7/2023,,Basic,Monthly,29,4,37.7
CUST-105616,7/12/2023,,Basic,Monthly,29,2,27.6
CUST-105617,7/12/2024,,Basic,Monthly,29,2,31.4
CUST-105618,5/9/2023,2/19/2024,Basic,Annual,29,1,18.3
CUST-105619,5/20/2023,,Basic,Monthly,29,0,45.2
CUST-105620,4/20/2023,,Basic,Monthly,29,6,35.4
CUST-105621,4/15/2024,,Basic,Monthly,29,2,14.1
CUST-105622,6/8/2024,,Basic,Monthly,29,1,57
CUST-105623,9/28/2022,,Enterprise,Monthly,299,0,25.3
CUST-105624,9/21/2024,,Basic,Monthly,29,1,58.9
CUST-105625,2/25/2023,,Pro,Monthly,79,3,62.3
CUST-105626,6/15/2024,10/25/2024,Basic,Annual,29,0,16.6
CUST-105627,12/8/2023,,Basic,Annual,29,4,12
CUST-105628,1/2/2023,,Basic,Monthly,29,2,24.9
CUST-105629,10/7/2022,,Enterprise,Monthly,299,3,44.6
CUST-105630,10/10/2022,,Basic,Monthly,29,5,22.9
CUST-105631,2/9/2022,,Pro,Annual,79,2,35.4
CUST-105632,8/16/2024,10/26/2024,Pro,Monthly,79,1,24.2
CUST-105633,7/8/2022,,Basic,Monthly,29,3,23.3
CUST-105634,6/13/2022,,Enterprise,Monthly,299,1,27.1
CUST-105635,9/20/2024,,Basic,Annual,29,2,37.3
CUST-105636,9/15/2024,,Basic,Monthly,29,4,66.1
CUST-105637,6/20/2023,,Basic,Monthly,29,1,40.8
CUST-105638,6/20/2023,,Basic,Monthly,29,2,32.4
CUST-105639,1/4/2022,,Basic,Annual,29,0,25.2
CUST-105640,4/14/2024,,Pro,Monthly,79,1,35.1
CUST-105641,10/17/2022,,Basic,Annual,29,3,51.8
CUST-105642,8/10/2024,,Pro,Monthly,79,0,47.9
CUST-105643,3/9/2023,,Basic,Monthly,29,3,27.6
CUST-105644,4/16/2023,,Enterprise,Monthly,299,2,28.5
CUST-105645,6/30/2022,,Basic,Annual,29,1,39.5
CUST-105646,9/5/2022,5/23/2023,Pro,Monthly,79,4,50.1
CUST-105647,9/20/2023,,Pro,Annual,79,0,52.2
CUST-105648,10/6/2022,,Basic,Monthly,29,0,32
CUST-105649,5/26/2024,,Basic,Annual,29,1,22.2
CUST-105650,8/4/2023,,Basic,Monthly,29,1,52.9
CUST-105651,5/12/2024,,Basic,Monthly,29,3,58.4
CUST-105652,9/11/2022,11/16/2022,Basic,Monthly,29,3,27.9
CUST-105653,6/30/2022,,Pro,Annual,79,2,5
CUST-105654,4/9/2024,,Basic,Annual,29,4,25.3
CUST-105655,11/12/2023,,Pro,Monthly,79,0,32.2
CUST-105656,4/4/2024,,Basic,Monthly,29,2,54.4
CUST-105657,5/24/2023,,Enterprise,Monthly,299,2,49.3
CUST-105658,1/31/2024,,Basic,Monthly,29,1,23.7
CUST-105659,12/1/2023,,Basic,Monthly,29,2,76.5
CUST-105660,7/20/2023,,Basic,Monthly,29,1,59.1
CUST-105661,11/22/2022,,Basic,Monthly,29,1,25.6
CUST-105662,12/23/2022,,Pro,Annual,79,3,24.7
CUST-105663,4/4/2024,,Pro,Monthly,79,0,58.4
CUST-105664,10/12/2023,,Pro,Annual,79,3,13.5
CUST-105665,11/11/2023,5/16/2024,Pro,Monthly,79,3,25.3
CUST-105666,1/26/2023,,Enterprise,Annual,299,2,28.2
CUST-105667,9/7/2023,,Pro,Monthly,79,2,39.9
CUST-105668,7/22/2024,,Basic,Monthly,29,5,30.7
CUST-105669,3/26/2022,,Basic,Monthly,29,2,31.8
CUST-105670,11/13/2022,,Basic,Monthly,29,3,23.5
CUST-105671,7/31/2022,,Pro,Annual,79,3,56.4
CUST-105672,5/30/2023,,Basic,Annual,29,4,53
CUST-105673,1/19/2023,,Pro,Annual,79,2,54.4
CUST-105674,11/22/2023,,Basic,Monthly,29,4,39.5
CUST-105675,12/8/2022,,Pro,Monthly,79,3,21.8
CUST-105676,3/25/2024,,Enterprise,Monthly,299,2,33.7
CUST-105677,8/21/2024,,Basic,Annual,29,2,42
CUST-105678,9/14/2024,,Pro,Monthly,79,2,34.4
CUST-105679,4/23/2024,,Enterprise,Annual,299,0,56.2
CUST-105680,2/7/2022,,Enterprise,Monthly,299,0,47.6
CUST-105681,5/26/2023,,Basic,Monthly,29,0,34.7
CUST-105682,2/24/2023,4/18/2023,Pro,Annual,79,2,16.4
CUST-105683,1/21/2024,5/31/2024,Basic,Annual,29,3,34.6
CUST-105684,6/18/2022,,Pro,Monthly,79,1,66
CUST-105685,8/22/2024,,Pro,Annual,79,0,44.1
CUST-105686,6/27/2024,,Pro,Annual,79,1,47
CUST-105687,12/9/2022,,Basic,Annual,29,0,18.7
CUST-105688,4/5/2024,,Pro,Annual,79,2,53.1
CUST-105689,11/2/2022,,Basic,Monthly,29,3,44.4
CUST-105690,6/26/2023,,Basic,Monthly,29,0,26.4
CUST-105691,12/3/2023,,Pro,Annual,79,2,33.8
CUST-105692,5/18/2024,,Enterprise,Monthly,299,4,33.6
CUST-105693,6/21/2023,,Enterprise,Monthly,299,2,55.3
CUST-105694,4/22/2022,,Pro,Annual,79,2,63.2
CUST-105695,2/15/2023,,Basic,Monthly,29,3,36.5
CUST-105696,8/4/2024,,Basic,Monthly,29,3,55.9
CUST-105697,7/25/2022,,Basic,Monthly,29,1,26
CUST-105698,7/4/2022,,Basic,Monthly,29,2,36.6
CUST-105699,1/17/2023,,Basic,Monthly,29,3,27.1
CUST-105700,5/11/2023,,Basic,Annual,29,2,48.1
CUST-105701,1/14/2023,,Basic,Annual,29,0,22.5
CUST-105702,2/16/2022,,Enterprise,Monthly,299,1,47.1
CUST-105703,6/4/2024,,Pro,Monthly,79,3,39.9
CUST-105704,1/10/2024,,Pro,Annual,79,2,33.3
CUST-105705,7/5/2023,,Basic,Annual,29,4,42.9
CUST-105706,6/12/2023,,Basic,Monthly,29,2,34.6
CUST-105707,5/19/2023,,Basic,Monthly,29,2,73.4
CUST-105708,1/22/2022,3/17/2022,Basic,Monthly,29,2,17.3
CUST-105709,8/1/2022,,Pro,Monthly,79,1,48.4
CUST-105710,11/6/2022,,Basic,Monthly,29,3,57.7
CUST-105711,10/23/2023,,Pro,Annual,79,2,43.1
CUST-105712,8/25/2024,,Enterprise,Monthly,299,1,24.7
CUST-105713,1/23/2024,,Basic,Monthly,29,0,63.4
CUST-105714,9/29/2022,,Basic,Monthly,29,6,7.7
CUST-105715,7/25/2023,,Enterprise,Annual,299,0,38.9
CUST-105716,3/9/2024,,Pro,Monthly,79,5,31.2
CUST-105717,7/26/2024,,Pro,Monthly,79,4,79.9
CUST-105718,7/21/2022,,Pro,Monthly,79,2,27.9
CUST-105719,2/1/2022,,Basic,Monthly,29,1,16.8
CUST-105720,3/19/2023,,Basic,Annual,29,6,24.9
CUST-105721,6/11/2022,,Basic,Annual,29,3,51
CUST-105722,2/6/2024,,Basic,Monthly,29,3,72.3
CUST-105723,9/11/2022,,Basic,Monthly,29,2,29
CUST-105724,6/5/2023,2/5/2024,Basic,Monthly,29,4,31
CUST-105725,9/3/2024,6/15/2025,Enterprise,Monthly,299,3,34.9
CUST-105726,10/13/2023,,Pro,Monthly,79,3,53.4
CUST-105727,4/25/2023,,Basic,Monthly,29,1,30.7
CUST-105728,1/10/2022,,Basic,Monthly,29,6,45.4
CUST-105729,12/27/2023,2/18/2024,Pro,Annual,79,3,31.4
CUST-105730,5/20/2023,,Basic,Annual,29,3,35
CUST-105731,2/24/2024,,Pro,Annual,79,1,31.2
CUST-105732,4/15/2024,,Pro,Monthly,79,3,46.3
CUST-105733,7/14/2023,,Pro,Monthly,79,0,32
CUST-105734,3/12/2023,,Basic,Monthly,29,0,66.8
CUST-105735,4/21/2022,,Pro,Annual,79,2,21.4
CUST-105736,6/2/2022,,Basic,Annual,29,2,48.6
CUST-105737,9/27/2023,,Basic,Monthly,29,0,49.7
CUST-105738,7/5/2024,10/23/2024,Basic,Annual,29,1,39.4
CUST-105739,5/18/2024,,Enterprise,Monthly,299,3,8.1
CUST-105740,4/12/2022,,Basic,Monthly,29,1,37.4
CUST-105741,1/23/2024,,Enterprise,Monthly,299,4,29.3
CUST-105742,4/12/2024,,Basic,Annual,29,4,36.4
CUST-105743,7/10/2022,11/4/2022,Basic,Monthly,29,2,37.4
CUST-105744,12/30/2023,,Pro,Monthly,79,3,61.4
CUST-105745,7/17/2023,,Basic,Monthly,29,2,52.6
CUST-105746,3/14/2024,7/21/2024,Basic,Monthly,29,1,32.6
CUST-105747,3/22/2022,,Basic,Annual,29,3,40.6
CUST-105748,5/4/2023,,Basic,Monthly,29,2,48.7
CUST-105749,6/13/2024,2/15/2025,Basic,Annual,29,4,55
CUST-105750,3/29/2022,,Pro,Monthly,79,2,51.6
CUST-105751,7/13/2022,,Pro,Monthly,79,1,63.5
CUST-105752,4/14/2022,,Enterprise,Annual,299,4,10.6
CUST-105753,2/22/2024,,Pro,Annual,79,0,27.7
CUST-105754,4/6/2022,,Pro,Monthly,79,2,24.7
CUST-105755,2/27/2023,,Pro,Monthly,79,0,55
CUST-105756,6/9/2024,11/4/2024,Enterprise,Monthly,299,0,20.7
CUST-105757,7/17/2022,,Basic,Annual,29,3,30.4
CUST-105758,1/1/2022,6/16/2022,Basic,Annual,29,4,37.5
CUST-105759,2/11/2023,,Pro,Monthly,79,1,70.1
CUST-105760,1/13/2023,,Basic,Monthly,29,1,43
CUST-105761,6/16/2022,,Enterprise,Annual,299,2,52.7
CUST-105762,5/24/2023,,Pro,Monthly,79,3,20.7
CUST-105763,9/30/2023,,Basic,Monthly,29,3,67.2
